original_image,npz_path,csv_path,data_type,num_samples,status,MAV,RMS,ZC,SSC,VAR,DASDV,AAC,Skew,Kurt,class
ECG Dataset\History of MI\PMI_(69).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(69)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(69).csv,extended_lead_II,510,success,1.3008227604767397,2.0278330508127325,67,220,4.112106881968474,1.6860691197637259,0.6640471512770137,1.8722271558423855,4.969786059027325,History of MI
ECG Dataset\History of MI\PMI_(7).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(7)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(7).csv,extended_lead_II,510,success,0.47790849673202596,0.6346735046591593,63,250,0.40281045751633987,0.4032042582492576,0.22102161100196463,0.6125623771284815,1.3891447416313518,History of MI
ECG Dataset\History of MI\PMI_(70).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(70)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(70).csv,extended_lead_II,510,success,2.040315263360247,3.6877507995045495,28,194,13.599505959246445,3.2353645076023576,1.149312377210216,-1.9883226103399239,10.563826691805913,History of MI
ECG Dataset\History of MI\PMI_(71).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(71)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(71).csv,extended_lead_II,510,success,2.351643598615918,4.223538770767208,84,225,17.838279748173782,3.8329240122001624,1.6296660117878192,3.475191346063719,14.585656844846707,History of MI
ECG Dataset\History of MI\PMI_(72).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(72)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(72).csv,extended_lead_II,510,success,2.4547789311803156,4.443738602159382,73,230,19.746812764321415,1.273309195161686,0.7612966601178782,4.001216332157681,19.62675531367199,History of MI
ECG Dataset\History of MI\PMI_(73).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(73)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(73).csv,extended_lead_II,510,success,1.3519607843137256,1.673986521075141,47,227,2.8022308727412537,0.8136845302294828,0.42829076620825146,-0.0997274787246763,-0.24956837330715276,History of MI
ECG Dataset\History of MI\PMI_(74).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(74)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(74).csv,extended_lead_II,510,success,1.3400692041522493,1.8845565124852268,81,239,3.55155324875048,1.1219807772150459,0.6218074656188605,1.03213050667832,6.146319099593326,History of MI
ECG Dataset\History of MI\PMI_(75).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(75)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(75).csv,extended_lead_II,510,success,1.5510188389081114,2.1925786187992284,61,208,4.807400999615533,1.5647454396054996,0.7220039292730844,1.9657055160863397,3.8250106840544094,History of MI
ECG Dataset\History of MI\PMI_(76).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(76)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(76).csv,extended_lead_II,510,success,2.8374625144175325,4.99476042269527,31,229,24.94763168012303,4.506979961055038,1.7740667976424362,-1.6429584792565641,7.663223167873875,History of MI
ECG Dataset\History of MI\PMI_(77).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(77)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(77).csv,extended_lead_II,510,success,0.8284429065743953,1.1947923815723955,50,235,1.4275288350634372,0.6951982374768816,0.4066797642436149,-1.4075014316555667,2.073980117762236,History of MI
ECG Dataset\History of MI\PMI_(78).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(78)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(78).csv,extended_lead_II,510,success,1.5639600153787017,2.070505838007,78,177,4.286994425221069,1.569759657751506,0.8025540275049116,1.3423748804992952,1.260511076933625,History of MI
ECG Dataset\History of MI\PMI_(79).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(79)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(79).csv,extended_lead_II,510,success,1.901922337562476,2.669701452205132,51,222,7.127305843906191,2.0058852505831126,0.9607072691552063,-0.6466230450110119,1.9959833301576495,History of MI
ECG Dataset\History of MI\PMI_(8).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(8)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(8).csv,extended_lead_II,510,success,1.0591695501730105,1.4520591953162758,45,153,2.1084759067025507,0.9658545015374438,0.4086444007858546,1.668187957773994,2.7411909906898444,History of MI
ECG Dataset\History of MI\PMI_(80).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(80)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(80).csv,extended_lead_II,510,success,0.7604536716647444,0.9422461241917645,85,235,0.8878277585544021,0.680199901277151,0.40078585461689586,-0.34711226898362757,-0.17009461752485944,History of MI
ECG Dataset\History of MI\PMI_(81).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(81)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(81).csv,extended_lead_II,510,success,1.3178777393310273,1.75708156900538,65,204,3.0873356401384084,1.3094413092001052,0.6493123772102161,1.2650771976162491,2.0034233775180175,History of MI
ECG Dataset\History of MI\PMI_(82).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(82)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(82).csv,extended_lead_II,510,success,1.3355324875048056,2.0281714500968797,48,208,4.113479430988081,1.4497137445236916,0.5884086444007859,2.4546959415373153,7.068732949447128,History of MI
ECG Dataset\History of MI\PMI_(83).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(83)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(83).csv,extended_lead_II,510,success,0.942652825836217,1.1939969030039106,62,233,1.4256286043829296,0.7387000741891615,0.3742632612966601,0.37414364401224126,0.09269149745452498,History of MI
ECG Dataset\History of MI\PMI_(84).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(84)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(84).csv,extended_lead_II,510,success,1.5648366013071893,2.7793825429871,63,198,7.724967320261439,1.612360165880646,0.7003929273084479,0.5786326162961374,13.838068681509586,History of MI
ECG Dataset\History of MI\PMI_(85).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(85)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(85).csv,extended_lead_II,510,success,1.46922337562476,1.9772069609420102,57,232,3.9093473663975398,1.139141095803901,0.5717092337917485,0.36071627141018736,1.340525002217948,History of MI
ECG Dataset\History of MI\PMI_(86).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(86)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(86).csv,extended_lead_II,510,success,1.8941484044598231,2.957298298393727,61,236,8.745613225682431,1.4737386801756858,0.6994106090373281,1.6968574915247605,5.69343207466914,History of MI
ECG Dataset\History of MI\PMI_(87).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(87)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(87).csv,extended_lead_II,510,success,1.4820530565167243,1.9906391642167893,45,176,3.9626442821137164,1.2073322524753813,0.5677799607072691,-1.0979342605622457,1.4039923970234387,History of MI
ECG Dataset\History of MI\PMI_(88).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(88)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(88).csv,extended_lead_II,510,success,1.248646674356016,1.6535007658830567,83,180,2.734064782775855,1.17605447396655,0.6444007858546169,1.3119399638255465,0.7279351810071035,History of MI
ECG Dataset\History of MI\PMI_(89).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(89)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(89).csv,extended_lead_II,510,success,0.596893502499038,0.9861770504999182,41,186,0.9725451749327183,0.8753332231061937,0.3320235756385069,-2.9338774891873647,11.909356852343102,History of MI
ECG Dataset\History of MI\PMI_(9).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(9)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(9).csv,extended_lead_II,510,success,0.7892982834159306,1.070054368527676,40,169,1.1450163516051637,0.5334094755552367,0.2337917485265226,0.48083987791236366,1.9586031946850948,History of MI
ECG Dataset\History of MI\PMI_(90).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(90)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(90).csv,extended_lead_II,510,success,1.0813725490196078,1.55910251542186,66,233,2.4308006535947717,1.0061207573591742,0.5785854616895875,0.3564213765193448,1.065062179016154,History of MI
ECG Dataset\History of MI\PMI_(91).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(91)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(91).csv,extended_lead_II,510,success,1.370049980776624,1.813600095765441,48,180,3.2891453073604167,1.0529788515957386,0.5667976424361493,1.5116287795045635,1.2142537587899467,History of MI
ECG Dataset\History of MI\PMI_(92).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(92)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(92).csv,extended_lead_II,510,success,1.9080949634755844,3.8960366460650415,37,254,15.17910154748174,3.759826679531635,1.2927308447937131,-1.9194999697346125,10.806994724946358,History of MI
ECG Dataset\History of MI\PMI_(93).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(93)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(93).csv,extended_lead_II,510,success,0.47790849673202596,0.6346735046591593,63,250,0.40281045751633987,0.4032042582492576,0.22102161100196463,0.6125623771284815,1.3891447416313518,History of MI
ECG Dataset\History of MI\PMI_(94).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(94)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(94).csv,extended_lead_II,510,success,0.47790849673202596,0.6346735046591593,63,250,0.40281045751633987,0.4032042582492576,0.22102161100196463,0.6125623771284815,1.3891447416313518,History of MI
ECG Dataset\History of MI\PMI_(95).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(95)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(95).csv,extended_lead_II,510,success,0.7892982834159306,1.070054368527676,40,169,1.1450163516051637,0.5334094755552367,0.2337917485265226,0.48083987791236366,1.9586031946850948,History of MI
ECG Dataset\History of MI\PMI_(96).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(96)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(96).csv,extended_lead_II,510,success,1.552341407151096,2.089893707666149,60,195,4.367655709342561,1.1893436468962928,0.6542239685658153,0.6808099171037107,0.42233474995135767,History of MI
ECG Dataset\History of MI\PMI_(97).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(97)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(97).csv,extended_lead_II,510,success,0.7335640138408305,1.1122353501163513,61,237,1.237067474048443,0.6548144205374614,0.3388998035363458,-1.3901073397748558,2.89526545298159,History of MI
ECG Dataset\History of MI\PMI_(98).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(98)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(98).csv,extended_lead_II,510,success,2.763583237216455,4.709432994650569,35,178,22.178759131103423,2.417397649310503,1.0157170923379175,-2.104650745177192,4.560082653810256,History of MI
ECG Dataset\History of MI\PMI_(99).png,final_check_output\npz_data\extended_lead_II_data\History of MI\PMI_(99)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\History of MI\PMI_(99).csv,extended_lead_II,510,success,0.7620607458669739,1.1420055160742757,48,181,1.3041765987440723,0.7167424306215637,0.33104125736738704,-2.051055873743498,5.833833301724285,History of MI
ECG Dataset\Normal Person\Normal(1).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(1)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(1).csv,extended_lead_II,510,success,0.8679123414071512,1.1043516036284617,70,235,1.219592464436755,0.7775711516473995,0.41355599214145383,0.343555481627154,0.2915030989784442,Normal Person
ECG Dataset\Normal Person\Normal(10).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(10)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(10).csv,extended_lead_II,510,success,0.5650959028768565,0.7906306423430963,43,121,0.6250968126118568,0.6593727861069593,0.2475442043222004,-0.43412995117824843,3.2138634601637577,Normal Person
ECG Dataset\Normal Person\Normal(100).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(100)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(100).csv,extended_lead_II,510,success,1.2866666666666668,1.7716586888574002,72,246,3.138774509803922,1.3567845960500087,0.6463654223968566,1.3458775547298345,3.0986245151722747,Normal Person
ECG Dataset\Normal Person\Normal(101).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(101)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(101).csv,extended_lead_II,510,success,1.0466666666666666,1.3133801126335962,87,219,1.7249673202614382,0.9233917150007486,0.5245579567779961,0.06949154929030983,-0.5999037174822477,Normal Person
ECG Dataset\Normal Person\Normal(102).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(102)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(102).csv,extended_lead_II,510,success,1.4120184544406,1.812035248453471,46,230,3.283471741637832,1.0570652928740123,0.4960707269155206,0.3894655655744905,0.5452272827085531,Normal Person
ECG Dataset\Normal Person\Normal(103).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(103)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(103).csv,extended_lead_II,510,success,0.9435294117647056,1.2242774391376923,54,195,1.4988552479815458,0.739364671781248,0.3644400785854617,0.36248510279460333,0.640513371182708,Normal Person
ECG Dataset\Normal Person\Normal(104).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(104)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(104).csv,extended_lead_II,510,success,1.3849673202614374,2.185143468975822,67,239,4.774851980007688,1.6356478262128715,0.6866404715127702,2.6382532965297067,7.483007793325015,Normal Person
ECG Dataset\Normal Person\Normal(105).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(105)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(105).csv,extended_lead_II,510,success,1.7220722798923496,2.3459907557177435,57,189,5.5036726259131115,1.678478120671136,0.7779960707269156,1.5240476334095614,2.8513961891394084,Normal Person
ECG Dataset\Normal Person\Normal(106).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(106)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(106).csv,extended_lead_II,510,success,0.8158169934640519,1.418101247992492,76,235,2.0110111495578624,1.3154290686227073,0.5117878192534381,3.1158124716688076,10.569154880756356,Normal Person
ECG Dataset\Normal Person\Normal(107).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(107)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(107).csv,extended_lead_II,510,success,1.0974625144175318,1.552560175583591,50,194,2.410443098808151,1.0472623117945687,0.4037328094302554,1.4911565363671633,4.169800958198667,Normal Person
ECG Dataset\Normal Person\Normal(108).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(108)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(108).csv,extended_lead_II,510,success,1.092918108419839,1.6631009806240338,49,176,2.765904871752623,1.2387863561815562,0.48035363457760316,1.868555155754048,5.872241343961965,Normal Person
ECG Dataset\Normal Person\Normal(109).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(109)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(109).csv,extended_lead_II,510,success,1.3852768166089962,2.0574522160428175,66,190,4.2331096212995005,1.6974643055929861,0.668958742632613,2.0100855815656593,4.849706899317809,Normal Person
ECG Dataset\Normal Person\Normal(11).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(11)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(11).csv,extended_lead_II,510,success,1.0916801230296045,1.4064223536995473,49,229,1.9780238369857746,0.7766230864889244,0.40078585461689586,0.15067349984323664,0.452955872934786,Normal Person
ECG Dataset\Normal Person\Normal(110).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(110)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(110).csv,extended_lead_II,510,success,1.1406140495413852,1.4850074913031541,57,214,2.205247249226488,0.7763821236886816,0.3929273084479371,0.9875364935319445,0.976623635529196,Normal Person
ECG Dataset\Normal Person\Normal(111).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(111)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(111).csv,extended_lead_II,510,success,1.214048442906574,2.0568674180772724,64,250,4.2307035755478655,1.9055549032222867,0.6827111984282908,3.1008199943159664,11.025343901642534,Normal Person
ECG Dataset\Normal Person\Normal(112).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(112)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(112).csv,extended_lead_II,510,success,1.2254171472510575,1.66092696796873,56,185,2.758678392925798,1.1287456744734112,0.5363457760314342,1.3998052977997801,2.4122252018889583,Normal Person
ECG Dataset\Normal Person\Normal(113).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(113)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(113).csv,extended_lead_II,510,success,2.076708958093041,2.9318059880222815,41,173,8.595486351403306,2.018212751718319,0.8477406679764243,2.0029669848530323,3.6097272608708346,Normal Person
ECG Dataset\Normal Person\Normal(114).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(114)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(114).csv,extended_lead_II,510,success,2.0538754325259525,3.061192050569989,44,189,9.370896770472894,2.1016646036155184,0.8536345776031434,1.9211784625149628,5.180766972471611,Normal Person
ECG Dataset\Normal Person\Normal(115).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(115)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(115).csv,extended_lead_II,510,success,2.0538754325259525,3.061192050569989,44,189,9.370896770472894,2.1016646036155184,0.8536345776031434,1.9211784625149628,5.180766972471611,Normal Person
ECG Dataset\Normal Person\Normal(116).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(116)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(116).csv,extended_lead_II,510,success,0.9673279507881586,1.2202334313837304,82,258,1.4889696270665127,0.8753332231061937,0.4636542239685658,0.5117633891702613,-0.009107569691289008,Normal Person
ECG Dataset\Normal Person\Normal(117).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(117)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(117).csv,extended_lead_II,510,success,0.9673279507881586,1.2202334313837304,82,258,1.4889696270665127,0.8753332231061937,0.4636542239685658,0.5117633891702613,-0.009107569691289008,Normal Person
ECG Dataset\Normal Person\Normal(118).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(118)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(118).csv,extended_lead_II,510,success,1.6766089965397937,2.340397714429936,48,160,5.477461461708867,1.5703704157254859,0.6669941060903732,1.9227387354487806,3.299033021168005,Normal Person
ECG Dataset\Normal Person\Normal(119).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(119)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(119).csv,extended_lead_II,510,success,1.0862975778546708,1.5499327167249783,88,245,2.402291426374472,1.28023358625036,0.611984282907662,1.9940937118146713,4.802068109004598,Normal Person
ECG Dataset\Normal Person\Normal(12).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(12)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(12).csv,extended_lead_II,510,success,0.6761986648491844,0.8707278690887599,47,176,0.7581670220078525,0.4051412465549001,0.20530451866404714,0.2133947816195837,0.057371712590636115,Normal Person
ECG Dataset\Normal Person\Normal(120).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(120)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(120).csv,extended_lead_II,510,success,1.1875201845444048,1.452122298413661,52,231,2.1086591695501733,0.7873009774391372,0.444007858546169,0.7905818320797453,-0.2248034308443545,Normal Person
ECG Dataset\Normal Person\Normal(121).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(121)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(121).csv,extended_lead_II,510,success,1.4833833141099582,1.9655735628533677,68,238,3.8634794309880816,1.2045264988550513,0.6444007858546169,0.49257947945902125,1.0122302789232958,Normal Person
ECG Dataset\Normal Person\Normal(122).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(122)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(122).csv,extended_lead_II,510,success,1.388396770472895,1.9249392706508857,64,209,3.7053911956939634,1.504087423785266,0.7111984282907662,1.9850522497844436,3.910129300904675,Normal Person
ECG Dataset\Normal Person\Normal(123).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(123)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(123).csv,extended_lead_II,510,success,0.7492964244521336,0.9820104291152899,50,214,0.9643444828911956,0.6570607887837859,0.28978388998035365,0.8941554193899538,1.6277788135930917,Normal Person
ECG Dataset\Normal Person\Normal(124).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(124)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(124).csv,extended_lead_II,510,success,1.1993656286043826,1.551464005809535,68,183,2.4070405613225687,0.8859301883471149,0.49705304518664045,1.0465246128876375,0.6747323794890252,Normal Person
ECG Dataset\Normal Person\Normal(125).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(125)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(125).csv,extended_lead_II,510,success,2.341099577085735,3.9003144620311985,57,223,15.212452902729718,2.2639005233374943,0.9970530451866405,3.070147605303356,10.435240168405748,Normal Person
ECG Dataset\Normal Person\Normal(126).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(126)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(126).csv,extended_lead_II,510,success,1.5352556708958098,2.8278264211861246,49,150,7.996602268358323,2.3165501753960998,0.7701375245579568,3.8590130012441555,18.2221670013276,Normal Person
ECG Dataset\Normal Person\Normal(127).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(127)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(127).csv,extended_lead_II,510,success,0.895109573241061,1.188272503138369,74,217,1.4119915417147249,0.9032249576739061,0.4587426326129666,1.1117462111936698,1.7436465971122521,Normal Person
ECG Dataset\Normal Person\Normal(128).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(128)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(128).csv,extended_lead_II,510,success,1.1028450595924641,1.4118481048351095,84,184,1.9933150711264898,1.0264191861885823,0.5550098231827112,0.9435915720213554,0.8208279406756627,Normal Person
ECG Dataset\Normal Person\Normal(129).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(129)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(129).csv,extended_lead_II,510,success,1.404821222606689,1.9792388895946376,56,224,3.917386582083814,1.6673214169047177,0.6817288801571709,1.9464163736564042,4.959361400789234,Normal Person
ECG Dataset\Normal Person\Normal(13).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(13)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(13).csv,extended_lead_II,510,success,0.6406855678797907,0.8384933845114169,41,173,0.7030711558694107,0.45244325976668387,0.2131630648330059,-0.7752013534346455,1.426459504361957,Normal Person
ECG Dataset\Normal Person\Normal(130).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(130)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(130).csv,extended_lead_II,510,success,1.4855786236063049,1.9151957647660804,64,196,3.667974817377932,1.2846379628056055,0.6326129666011788,1.2049712035812097,0.8064853777669674,Normal Person
ECG Dataset\Normal Person\Normal(131).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(131)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(131).csv,extended_lead_II,510,success,1.1675009611687812,1.576965888927356,65,190,2.486821414840446,1.0902316763216018,0.5265225933202358,1.42742347872765,1.8360900403253044,Normal Person
ECG Dataset\Normal Person\Normal(132).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(132)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(132).csv,extended_lead_II,510,success,1.3342099192618215,2.0679015546386745,82,219,4.276216839677048,1.7138061823462798,0.7799607072691552,2.3730630673814233,6.57155138891104,Normal Person
ECG Dataset\Normal Person\Normal(133).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(133)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(133).csv,extended_lead_II,510,success,1.9169780853517888,2.455473528650611,48,190,6.029350249903883,1.5216189289797462,0.7779960707269156,1.2418161050986753,0.4566123064334273,Normal Person
ECG Dataset\Normal Person\Normal(134).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(134)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(134).csv,extended_lead_II,510,success,1.4671741637831612,2.238204160116014,54,212,5.009557862360632,1.725516351636299,0.7642436149312377,2.4567416533932,6.18750511915534,Normal Person
ECG Dataset\Normal Person\Normal(135).png,final_check_output\npz_data\extended_lead_II_data\Normal Person\Normal(135)_extended_leadII.npz,final_check_output\csv_data\extended_lead_II_csv\Normal Person\Normal(135).csv,extended_lead_II,510,success,1.5101768550557477,2.027857935036501,53,199,4.112207804690504,1.3103787001922327,0.5658153241650294,1.5450364336774935,2.555843787551013,Normal Person
